design_id,length_mm,width_mm,height_mm,frontal_area_mm2,roof_height_mm,rear_slant_deg,windshield_deg,cabin_length_frac,n_vertices,cd,config
N_S_WWC_WM_0289,4534.1,964.4,1241.5,1197375.0,1241.5,9.5,7.1,0.5,1502196,0.2541336931760797,N_S_WWC_WM
N_S_WWC_WM_0290,4820.8,1160.3,1291.9,1499020.0,1288.1,6.6,5.0,0.432,1502196,0.2755137086744186,N_S_WWC_WM
N_S_WWC_WM_0291,4799.9,998.9,1366.4,1364934.0,1364.3,11.0,0.0,0.465,1502196,0.2795453696976744,N_S_WWC_WM
N_S_WWC_WM_0292,4971.9,1058.9,1234.4,1307087.0,1234.4,9.6,4.2,0.457,1502196,0.2470082493687707,N_S_WWC_WM
N_S_WWC_WM_0294,4891.3,1150.5,1270.0,1461118.0,1269.8,6.2,5.3,0.467,1502196,0.2485850804318937,N_S_WWC_WM
N_S_WWC_WM_0295,4593.8,1054.5,1226.8,1293592.0,1226.8,6.9,7.1,0.517,1502196,0.227030940923588,N_S_WWC_WM
N_S_WWC_WM_0297,5086.2,1100.6,1326.1,1459471.0,1326.1,10.7,4.5,0.444,1502196,0.2500070737275747,N_S_WWC_WM
N_S_WWC_WM_0299,4917.2,955.6,1362.2,1301716.0,1361.4,11.4,0.0,0.459,1502196,0.2183397668903654,N_S_WWC_WM
N_S_WWC_WM_0300,5101.5,1090.5,1275.6,1390978.0,1275.6,7.5,4.5,0.469,1502196,0.2114466535083056,N_S_WWC_WM
N_S_WWC_WM_0301,4748.5,1013.7,1276.9,1294398.0,1274.8,8.1,5.5,0.461,1502196,0.2374128086146179,N_S_WWC_WM
N_S_WWC_WM_0302,4675.3,945.2,1248.1,1179705.0,1247.6,11.0,4.0,0.478,1502196,0.2640470523056478,N_S_WWC_WM
N_S_WWC_WM_0303,4914.5,1150.6,1232.1,1417646.0,1232.1,10.6,6.6,0.503,1502196,0.2620038315946844,N_S_WWC_WM
N_S_WWC_WM_0304,4926.0,1040.9,1352.9,1408242.0,1347.3,10.8,0.0,0.444,1502196,0.2744309134684385,N_S_WWC_WM
N_S_WWC_WM_0305,4550.3,1045.6,1302.0,1361295.0,1302.0,13.1,5.2,0.485,1502196,0.2675085567641196,N_S_WWC_WM
N_S_WWC_WM_0306,4942.5,1006.9,1264.9,1273561.0,1264.5,6.2,4.0,0.468,1502196,0.2150020683056478,N_S_WWC_WM
N_S_WWC_WM_0307,4886.8,1132.2,1252.2,1417688.0,1251.1,8.0,5.2,0.491,1502196,0.2189981434983389,N_S_WWC_WM
N_S_WWC_WM_0308,4651.6,977.9,1347.0,1317199.0,1346.9,14.3,0.0,0.456,1502196,0.2624562940598007,N_S_WWC_WM
N_S_WWC_WM_0310,4960.6,1146.0,1293.6,1482380.0,1293.6,11.0,5.0,0.44,1502196,0.2459863680299003,N_S_WWC_WM
N_S_WWC_WM_0311,4600.7,958.0,1272.9,1219423.0,1272.5,11.6,5.2,0.465,1502196,0.2575384026345515,N_S_WWC_WM
N_S_WWC_WM_0312,4673.7,972.4,1274.0,1238799.0,1274.0,8.5,4.8,0.479,1502196,0.2192686833421926,N_S_WWC_WM
N_S_WWC_WM_0314,4855.3,1044.1,1296.9,1354089.0,1296.9,13.1,1.6,0.488,1502196,0.2410075343421927,N_S_WWC_WM
N_S_WWC_WM_0315,4776.9,1011.7,1322.3,1337832.0,1316.6,13.6,0.0,0.445,1502196,0.272389599551495,N_S_WWC_WM
N_S_WWC_WM_0316,4688.1,1041.8,1289.4,1343289.0,1289.4,12.0,5.9,0.494,1502196,0.2315850170199335,N_S_WWC_WM
N_S_WWC_WM_0317,4905.7,1066.5,1249.5,1332571.0,1249.5,11.1,4.3,0.468,1502196,0.2276838381096345,N_S_WWC_WM
N_S_WWC_WM_0319,4479.1,1031.5,1226.6,1265264.0,1226.6,9.4,5.4,0.52,1502196,0.2336543985315614,N_S_WWC_WM
N_S_WWC_WM_0321,4844.2,1074.9,1238.8,1331555.0,1238.8,11.5,4.5,0.502,1502196,0.2442989828006644,N_S_WWC_WM
N_S_WWC_WM_0322,4740.4,1057.9,1225.4,1296306.0,1225.4,11.0,4.7,0.5,1502196,0.258035456,N_S_WWC_WM
N_S_WWC_WM_0323,4793.6,1154.1,1319.3,1522522.0,1318.9,14.1,2.8,0.477,1502196,0.2395160881727574,N_S_WWC_WM
N_S_WWC_WM_0324,4498.2,1094.6,1346.7,1474062.0,1344.0,9.8,4.4,0.461,1502196,0.2729313143289036,N_S_WWC_WM
N_S_WWC_WM_0327,4836.5,1117.4,1331.9,1488284.0,1331.6,14.2,3.9,0.458,1502196,0.2441206912558139,N_S_WWC_WM
N_S_WWC_WM_0328,4605.3,1070.3,1229.9,1316382.0,1229.4,4.3,5.0,0.492,1502196,0.257052653282392,N_S_WWC_WM
N_S_WWC_WM_0330,4715.9,1132.8,1286.6,1457417.0,1286.6,7.8,5.9,0.477,1502196,0.2354332526146179,N_S_WWC_WM
N_S_WWC_WM_0331,4822.5,956.1,1260.4,1205154.0,1260.4,6.5,5.6,0.494,1502196,0.2552630692757475,N_S_WWC_WM
N_S_WWC_WM_0332,4609.7,1067.0,1248.9,1332620.0,1248.9,10.7,5.6,0.51,1502196,0.2173575692458471,N_S_WWC_WM
N_S_WWC_WM_0334,4690.0,1133.1,1263.0,1431191.0,1263.0,14.0,3.8,0.49,1502196,0.2227371006910299,N_S_WWC_WM
N_S_WWC_WM_0336,4695.9,1013.0,1256.2,1272485.0,1256.2,10.2,5.3,0.505,1502196,0.2572418131528239,N_S_WWC_WM
N_S_WWC_WM_0337,5029.4,975.3,1301.6,1269366.0,1301.4,10.6,5.5,0.463,1502196,0.2378633306910299,N_S_WWC_WM
N_S_WWC_WM_0338,4672.5,1011.3,1314.9,1329657.0,1312.7,8.6,5.2,0.457,1502196,0.2392823201428571,N_S_WWC_WM
N_S_WWC_WM_0339,4680.3,1018.3,1278.8,1302156.0,1277.5,13.4,5.0,0.476,1502196,0.2359809649700997,N_S_WWC_WM
N_S_WWC_WM_0340,4952.0,997.6,1308.1,1304980.0,1308.1,12.2,4.8,0.473,1502196,0.2237429194983388,N_S_WWC_WM
N_S_WWC_WM_0341,4701.8,1018.4,1216.6,1238996.0,1216.6,9.7,5.1,0.519,1502196,0.2569457626511628,N_S_WWC_WM
N_S_WWC_WM_0342,5118.5,961.4,1317.3,1266476.0,1317.3,11.3,4.4,0.456,1502196,0.227158360847176,N_S_WWC_WM
N_S_WWC_WM_0343,4903.1,1080.2,1230.5,1329257.0,1230.5,9.2,4.2,0.489,1502196,0.2589319565614618,N_S_WWC_WM
N_S_WWC_WM_0347,4775.7,941.1,1255.4,1181472.0,1255.4,6.6,4.2,0.452,1502196,0.2778360272956811,N_S_WWC_WM
N_S_WWC_WM_0348,4740.9,1137.7,1317.1,1498450.0,1317.1,7.9,6.3,0.459,1502196,0.2497640671328904,N_S_WWC_WM
N_S_WWC_WM_0349,4845.6,1075.7,1330.3,1430956.0,1330.3,7.3,0.1,0.46,1502196,0.2541585422657807,N_S_WWC_WM
N_S_WWC_WM_0350,4549.8,996.7,1273.9,1269653.0,1273.9,8.3,6.6,0.504,1502196,0.2079973967475083,N_S_WWC_WM
N_S_WWC_WM_0352,4912.4,1040.5,1278.3,1329985.0,1278.3,7.0,6.4,0.474,1502196,0.2654322529435216,N_S_WWC_WM
N_S_WWC_WM_0354,4704.5,1050.6,1223.9,1285877.0,1223.5,5.4,5.1,0.507,1502196,0.2454546234219269,N_S_WWC_WM
N_S_WWC_WM_0355,4927.8,1028.1,1286.9,1323051.0,1286.4,11.7,4.8,0.491,1502196,0.2162326654318936,N_S_WWC_WM
N_S_WWC_WM_0356,4917.6,1139.9,1364.8,1555741.0,1358.8,14.0,0.0,0.456,1502196,0.2281585800598006,N_S_WWC_WM
N_S_WWC_WM_0358,4642.0,1140.2,1340.0,1527805.0,1339.4,8.6,2.4,0.46,1502196,0.2544689671960133,N_S_WWC_WM
N_S_WWC_WM_0359,4887.7,1027.3,1358.6,1395699.0,1357.1,7.6,0.0,0.446,1502196,0.2381618250166113,N_S_WWC_WM
N_S_WWC_WM_0360,4674.3,1126.7,1324.2,1491984.0,1323.8,14.2,4.6,0.456,1502196,0.266601635730897,N_S_WWC_WM
N_S_WWC_WM_0365,4874.9,1021.2,1279.6,1306722.0,1279.6,11.6,6.2,0.493,1502196,0.2794890626312292,N_S_WWC_WM
N_S_WWC_WM_0366,4667.0,949.2,1285.9,1220505.0,1285.9,8.3,6.1,0.475,1502196,0.2390813251993355,N_S_WWC_WM
N_S_WWC_WM_0367,4704.4,969.2,1225.2,1187468.0,1225.2,5.2,6.0,0.512,1502196,0.2783173354518272,N_S_WWC_WM
N_S_WWC_WM_0370,4704.2,1173.4,1276.6,1497846.0,1276.5,12.3,4.4,0.498,1502196,0.2495570341196013,N_S_WWC_WM
N_S_WWC_WM_0372,4574.7,1077.1,1252.5,1349098.0,1252.5,9.4,4.4,0.514,1502196,0.224335615551495,N_S_WWC_WM
N_S_WWC_WM_0373,4670.0,1106.1,1247.7,1380067.0,1247.7,6.5,4.4,0.471,1502196,0.242557247,N_S_WWC_WM
N_S_WWC_WM_0375,4717.9,994.0,1359.8,1351566.0,1354.0,9.8,0.0,0.415,1502196,0.2940504125415282,N_S_WWC_WM
N_S_WWC_WM_0376,4699.8,1004.0,1341.7,1347045.0,1339.4,13.6,0.0,0.447,1502196,0.2563159021993355,N_S_WWC_WM
N_S_WWC_WM_0377,5064.4,989.0,1324.9,1310351.0,1324.9,10.9,5.5,0.464,1502196,0.2287510221063123,N_S_WWC_WM
N_S_WWC_WM_0378,4769.0,982.8,1223.0,1202001.0,1223.0,8.2,4.7,0.494,1502196,0.266221926295681,N_S_WWC_WM
N_S_WWC_WM_0379,4940.9,942.4,1334.6,1257649.0,1327.4,12.8,0.0,0.461,1502196,0.2242203369136212,N_S_WWC_WM
N_S_WWC_WM_0380,4651.0,1031.3,1263.5,1303130.0,1262.3,7.2,4.1,0.482,1502196,0.268148893255814,N_S_WWC_WM
N_S_WWC_WM_0381,4770.4,1111.9,1353.5,1504946.0,1352.2,7.8,1.2,0.446,1502196,0.262772971116279,N_S_WWC_WM
N_S_WWC_WM_0382,4898.0,1037.0,1351.1,1401066.0,1350.3,14.2,0.0,0.436,1502196,0.2484320517176079,N_S_WWC_WM
N_S_WWC_WM_0383,4757.3,1145.1,1307.8,1497540.0,1307.5,15.2,5.2,0.47,1502196,0.2674116168172757,N_S_WWC_WM
N_S_WWC_WM_0384,4780.3,1064.1,1345.9,1432138.0,1344.6,15.2,0.0,0.456,1502196,0.2533945211196013,N_S_WWC_WM
N_S_WWC_WM_0385,4555.1,1017.2,1214.1,1235076.0,1214.1,9.0,5.4,0.511,1502196,0.2347444106644517,N_S_WWC_WM
N_S_WWC_WM_0386,4801.5,1096.6,1232.7,1351841.0,1232.6,6.1,4.6,0.497,1502196,0.2184565824584717,N_S_WWC_WM
N_S_WWC_WM_0387,4823.6,994.9,1299.3,1292736.0,1299.3,13.9,5.2,0.456,1502196,0.2474333019302325,N_S_WWC_WM
N_S_WWC_WM_0388,4700.3,1119.3,1303.4,1458900.0,1303.4,14.3,5.1,0.458,1502196,0.2380594683754153,N_S_WWC_WM
N_S_WWC_WM_0389,4474.4,991.5,1317.1,1305986.0,1317.1,13.2,5.6,0.464,1502196,0.2577857589335548,N_S_WWC_WM
N_S_WWC_WM_0390,4418.3,1061.1,1291.8,1370778.0,1291.8,13.3,5.3,0.509,1502196,0.2321064912591362,N_S_WWC_WM
N_S_WWC_WM_0391,4860.6,1080.0,1298.7,1402513.0,1297.2,12.7,5.0,0.461,1502196,0.2969541629700997,N_S_WWC_WM
N_S_WWC_WM_0392,4778.0,1143.6,1224.5,1400250.0,1224.1,3.7,4.7,0.473,1502196,0.2230504399568106,N_S_WWC_WM
N_S_WWC_WM_0395,4642.3,1072.1,1329.0,1424861.0,1326.8,9.0,5.5,0.434,1502196,0.2803178348471761,N_S_WWC_WM
N_S_WWC_WM_0397,5133.7,1000.6,1326.4,1327226.0,1324.6,7.2,4.2,0.443,1502196,0.2360133916644518,N_S_WWC_WM
N_S_WWC_WM_0398,5056.8,1046.6,1312.4,1373566.0,1312.3,12.4,4.3,0.466,1502196,0.2311668682358803,N_S_WWC_WM
N_S_WWC_WM_0399,4718.6,972.6,1260.1,1225514.0,1259.5,12.5,3.7,0.506,1502196,0.234489025013289,N_S_WWC_WM
N_S_WWC_WM_0400,4768.0,1147.6,1328.7,1524710.0,1328.7,13.7,4.4,0.484,1502196,0.2546770507275747,N_S_WWC_WM
N_S_WWC_WM_0401,4538.5,1117.7,1243.8,1390291.0,1243.7,12.5,4.8,0.515,1502196,0.2801161644318937,N_S_WWC_WM
N_S_WWC_WM_0402,4738.1,1062.9,1216.6,1293125.0,1216.6,5.1,7.4,0.497,1502196,0.2478861758770764,N_S_WWC_WM
N_S_WWC_WM_0403,4998.9,1059.9,1260.8,1336372.0,1260.2,7.0,3.8,0.472,1502196,0.2379368017508306,N_S_WWC_WM
N_S_WWC_WM_0404,4883.4,1083.7,1276.7,1383509.0,1275.5,9.6,4.8,0.474,1502196,0.2457552077242524,N_S_WWC_WM
N_S_WWC_WM_0405,4702.3,1180.7,1247.9,1473406.0,1247.9,6.9,5.2,0.476,1502196,0.2211292113388704,N_S_WWC_WM
N_S_WWC_WM_0406,4784.1,1072.6,1247.2,1337755.0,1247.1,11.0,5.0,0.506,1502196,0.2528068166943521,N_S_WWC_WM
N_S_WWC_WM_0407,4940.6,1150.5,1242.1,1428983.0,1242.1,10.0,4.1,0.507,1502196,0.1998517627541528,N_S_WWC_WM
N_S_WWC_WM_0408,4844.5,988.4,1238.7,1224335.0,1238.7,6.6,4.2,0.47,1502196,0.2585234093023256,N_S_WWC_WM
N_S_WWC_WM_0409,4703.3,1123.3,1289.5,1448469.0,1288.5,8.2,5.6,0.469,1502196,0.262028005385382,N_S_WWC_WM
N_S_WWC_WM_0410,4657.2,1115.3,1361.8,1518863.0,1359.5,8.2,0.0,0.462,1502196,0.2232316607774086,N_S_WWC_WM
N_S_WWC_WM_0411,4568.5,1146.4,1271.6,1457704.0,1269.2,11.0,4.2,0.472,1502196,0.2362254602425249,N_S_WWC_WM
N_S_WWC_WM_0412,5100.3,1098.1,1356.7,1489815.0,1354.6,12.5,0.0,0.439,1502196,0.2764385694518272,N_S_WWC_WM
N_S_WWS_WM_0001,4821.3,1012.4,1313.8,1330031.0,1313.0,8.7,0.4,0.462,1502196,0.2789850220531562,N_S_WWS_WM
N_S_WWS_WM_0002,4721.3,1024.9,1328.5,1361577.0,1328.2,7.4,0.8,0.474,1502196,0.2283335257009966,N_S_WWS_WM
N_S_WWS_WM_0003,5105.2,1020.3,1325.4,1352308.0,1325.4,13.1,4.1,0.459,1502196,0.2481878131196013,N_S_WWS_WM
N_S_WWS_WM_0005,4736.0,1156.3,1244.1,1438552.0,1244.1,11.8,4.6,0.518,1502196,0.2501866866079734,N_S_WWS_WM
N_S_WWS_WM_0009,4718.8,1136.8,1306.8,1485573.0,1306.4,8.4,6.0,0.474,1502196,0.2543974821960132,N_S_WWS_WM
N_S_WWS_WM_0010,4561.3,1023.9,1332.2,1364029.0,1332.2,14.1,5.8,0.47,1502196,0.2521002150299004,N_S_WWS_WM
N_S_WWS_WM_0014,4598.4,1093.6,1231.3,1346531.0,1231.3,11.1,4.6,0.49,1502196,0.2503987347641196,N_S_WWS_WM
N_S_WWS_WM_0015,4681.0,1153.5,1308.8,1509682.0,1308.8,7.7,0.2,0.479,1502196,0.2348558875382059,N_S_WWS_WM
N_S_WWS_WM_0017,4756.6,969.6,1239.2,1201527.0,1239.2,7.3,4.5,0.485,1502196,0.2327074880996678,N_S_WWS_WM
N_S_WWS_WM_0018,4767.4,1036.8,1218.3,1263186.0,1218.3,7.0,5.8,0.51,1502196,0.2680694190930232,N_S_WWS_WM
N_S_WWS_WM_0019,4800.8,958.7,1252.2,1200426.0,1252.2,11.1,6.3,0.508,1502196,0.2625428966378737,N_S_WWS_WM
N_S_WWS_WM_0020,4822.0,1042.2,1293.6,1348199.0,1290.8,12.3,5.4,0.455,1502196,0.240372071295681,N_S_WWS_WM
N_S_WWS_WM_0021,4580.9,1078.3,1215.8,1310985.0,1215.8,10.3,5.2,0.516,1502196,0.2544757946013289,N_S_WWS_WM
N_S_WWS_WM_0022,4753.9,1108.8,1213.9,1345999.0,1213.9,7.7,5.5,0.491,1502196,0.2335499143488372,N_S_WWS_WM
N_S_WWS_WM_0022,4664.3,2213.8,1326.4,2936536.0,1326.4,7.6,6.8,0.515,5545572,0.2335499143488372,N_S_WWS_WM
N_S_WWS_WM_0023,4749.8,1092.1,1280.0,1397795.0,1277.4,11.7,5.3,0.465,1502196,0.2245529784352159,N_S_WWS_WM
N_S_WWS_WM_0023,4660.3,2180.4,1390.6,3032108.0,1388.1,8.7,5.6,0.491,5545572,0.2245529784352159,N_S_WWS_WM
N_S_WWS_WM_0024,4803.8,1092.3,1342.7,1466681.0,1331.5,13.4,0.0,0.462,1502196,0.2417412799335547,N_S_WWS_WM
N_S_WWS_WM_0024,4713.2,2181.0,1451.6,3165824.0,1440.6,11.5,4.1,0.486,5545572,0.2417412799335547,N_S_WWS_WM
N_S_WWS_WM_0025,4849.7,1155.7,1340.4,1549081.0,1338.7,11.6,0.0,0.462,1502196,0.251156821910299,N_S_WWS_WM
N_S_WWS_WM_0025,4758.2,2307.5,1449.3,3344265.0,1447.6,10.0,4.1,0.484,5545572,0.251156821910299,N_S_WWS_WM
N_S_WWS_WM_0026,4922.7,966.8,1355.9,1310871.0,1349.0,9.1,0.0,0.453,1502196,0.2281379351395348,N_S_WWS_WM
N_S_WWS_WM_0026,4829.9,1930.3,1464.4,2826710.0,1457.7,7.5,3.9,0.475,5545572,0.2281379351395348,N_S_WWS_WM
N_S_WWS_WM_0027,4502.7,2116.2,1353.8,2864856.0,1351.0,2.4,6.7,0.517,5545572,0.2779948494352159,N_S_WWS_WM
N_S_WWS_WM_0027,4589.2,1059.9,1242.0,1316438.0,1239.2,5.6,4.4,0.488,1502196,0.2779948494352159,N_S_WWS_WM
N_S_WWS_WM_0028,4635.8,1064.6,1296.1,1379764.0,1296.1,12.0,5.4,0.491,1502196,0.2577873627076412,N_S_WWS_WM
N_S_WWS_WM_0029,4846.2,1017.5,1302.2,1325025.0,1298.6,7.3,4.7,0.466,1502196,0.2360498231960132,N_S_WWS_WM
N_S_WWS_WM_0030,4576.1,1045.7,1319.4,1379768.0,1319.4,13.9,5.1,0.478,1502196,0.2367996572093023,N_S_WWS_WM
N_S_WWS_WM_0032,4791.8,987.0,1235.7,1219611.0,1235.5,10.3,4.1,0.488,1502196,0.2804648655149501,N_S_WWS_WM
N_S_WWS_WM_0034,4608.2,970.3,1274.3,1236413.0,1274.3,8.7,5.5,0.485,1502196,0.2270933177076411,N_S_WWS_WM
N_S_WWS_WM_0035,4635.4,1046.3,1301.8,1362025.0,1301.8,13.9,5.3,0.477,1502196,0.25641639220598,N_S_WWS_WM
N_S_WWS_WM_0036,4665.5,1103.8,1326.2,1463954.0,1320.1,10.5,4.3,0.462,1502196,0.2344552747774086,N_S_WWS_WM
N_S_WWS_WM_0039,4955.8,1041.1,1341.1,1396133.0,1341.1,10.2,4.5,0.456,1502196,0.2280691219468438,N_S_WWS_WM
N_S_WWS_WM_0042,5085.7,1029.6,1264.1,1301528.0,1264.1,11.9,3.9,0.481,1502196,0.2241674351561461,N_S_WWS_WM
N_S_WWS_WM_0043,4879.2,1136.0,1349.3,1532815.0,1346.8,11.9,0.0,0.447,1502196,0.2201472725847176,N_S_WWS_WM
N_S_WWS_WM_0044,4533.9,1120.5,1348.4,1510869.0,1348.1,9.5,5.1,0.448,1502196,0.2362349725514949,N_S_WWS_WM
N_S_WWS_WM_0047,4636.2,1124.1,1235.8,1389134.0,1235.8,10.3,4.9,0.504,1502196,0.2239804283687707,N_S_WWS_WM
N_S_WWS_WM_0049,4729.4,1151.3,1298.8,1495302.0,1297.5,12.8,5.3,0.494,1502196,0.2064937221362126,N_S_WWS_WM
N_S_WWS_WM_0050,4785.7,1134.7,1312.9,1489792.0,1312.9,10.2,4.9,0.448,1502196,0.2733974330166113,N_S_WWS_WM
N_S_WWS_WM_0051,4639.7,1143.5,1228.9,1405297.0,1227.7,10.8,4.5,0.477,1502196,0.2367794193289036,N_S_WWS_WM
N_S_WWS_WM_0053,4926.5,1131.1,1266.9,1432904.0,1266.8,11.2,5.2,0.474,1502196,0.2501540971661129,N_S_WWS_WM
N_S_WWS_WM_0055,4853.8,1053.7,1213.2,1278375.0,1213.2,8.5,6.6,0.512,1502196,0.2539748064318937,N_S_WWS_WM
N_S_WWS_WM_0057,4738.4,1080.9,1258.3,1360077.0,1258.1,12.1,4.1,0.468,1502196,0.2465649158305648,N_S_WWS_WM
N_S_WWS_WM_0058,4974.1,1177.8,1287.5,1516367.0,1287.5,12.5,5.1,0.466,1502196,0.2342568688272425,N_S_WWS_WM
N_S_WWS_WM_0059,4671.2,1113.5,1237.6,1378069.0,1237.6,5.7,7.1,0.506,1502196,0.2384967630066445,N_S_WWS_WM
N_S_WWS_WM_0060,4988.9,1102.1,1309.2,1442787.0,1309.2,10.9,4.3,0.468,1502196,0.2274032690232558,N_S_WWS_WM
N_S_WWS_WM_0061,5070.5,1054.7,1251.9,1320351.0,1251.9,12.1,3.8,0.48,1502196,0.2435645721528239,N_S_WWS_WM
N_S_WWS_WM_0065,4846.2,1048.2,1317.0,1380471.0,1316.9,13.1,4.7,0.475,1502196,0.2422235013421927,N_S_WWS_WM
N_S_WWS_WM_0066,4709.2,1097.2,1219.2,1337681.0,1219.2,9.6,5.1,0.513,1502196,0.2326653675581395,N_S_WWS_WM
N_S_WWS_WM_0067,5117.1,1129.6,1320.5,1491623.0,1318.1,7.1,4.7,0.44,1502196,0.2555157760930233,N_S_WWS_WM
N_S_WWS_WM_0068,4706.6,1040.0,1279.1,1330243.0,1279.1,12.8,5.4,0.47,1502196,0.2376656620099668,N_S_WWS_WM
N_S_WWS_WM_0070,4821.9,988.6,1272.8,1258327.0,1272.8,9.5,4.0,0.482,1502196,0.2632569251295681,N_S_WWS_WM
N_S_WWS_WM_0071,4764.1,987.4,1322.5,1305817.0,1322.5,14.0,5.1,0.457,1502196,0.219216913833887,N_S_WWS_WM
N_S_WWS_WM_0072,4858.5,1104.4,1337.0,1476618.0,1337.0,12.5,0.0,0.428,1502196,0.2676181825614617,N_S_WWS_WM
N_S_WWS_WM_0073,4844.4,1080.9,1333.7,1441690.0,1333.7,8.3,0.5,0.463,1502196,0.2135785423820598,N_S_WWS_WM
N_S_WWS_WM_0075,4711.5,994.5,1348.3,1340948.0,1339.1,9.0,0.0,0.439,1502196,0.2386718206810631,N_S_WWS_WM
N_S_WWS_WM_0078,4697.9,1045.9,1227.2,1283570.0,1225.9,6.1,4.8,0.513,1502196,0.2566218682292359,N_S_WWS_WM
N_S_WWS_WM_0079,4596.2,937.8,1356.0,1271695.0,1355.2,9.6,4.5,0.453,1502196,0.2224183264983388,N_S_WWS_WM
N_S_WWS_WM_0080,4767.2,1032.2,1221.9,1261229.0,1221.9,9.2,7.2,0.506,1502196,0.2738079265315614,N_S_WWS_WM
N_S_WWS_WM_0081,4944.3,998.3,1295.0,1292695.0,1294.9,12.3,4.8,0.486,1502196,0.2294661161760797,N_S_WWS_WM
N_S_WWS_WM_0082,5010.2,1062.5,1215.9,1291944.0,1215.9,7.3,4.8,0.47,1502196,0.2548482825448505,N_S_WWS_WM
N_S_WWS_WM_0084,4863.5,1103.3,1230.9,1358008.0,1230.9,9.6,4.3,0.492,1502196,0.2315975981694352,N_S_WWS_WM
N_S_WWS_WM_0085,4891.5,1152.0,1300.0,1497682.0,1298.7,9.8,4.9,0.456,1502196,0.2464848982126246,N_S_WWS_WM
N_S_WWS_WM_0087,4929.3,1093.0,1288.1,1407933.0,1288.1,14.6,5.0,0.458,1502196,0.2336451706644518,N_S_WWS_WM
N_S_WWS_WM_0088,4666.7,1005.1,1355.1,1362036.0,1349.0,8.5,0.0,0.45,1502196,0.2278580610564784,N_S_WWS_WM
N_S_WWS_WM_0089,4739.6,1058.8,1309.1,1386001.0,1308.5,13.8,5.0,0.471,1502196,0.208163309744186,N_S_WWS_WM
N_S_WWS_WM_0091,4523.1,973.9,1311.4,1277078.0,1311.3,10.7,6.4,0.466,1502196,0.2951925673289036,N_S_WWS_WM
N_S_WWS_WM_0092,4736.5,969.2,1217.0,1179461.0,1217.0,5.1,5.1,0.489,1502196,0.2589167142923588,N_S_WWS_WM
N_S_WWS_WM_0459,4486.8,1129.5,1346.4,1520687.0,1342.3,9.3,4.8,0.456,1502196,0.2684613068272425,N_S_WWS_WM
N_S_WWS_WM_0461,4554.5,994.2,1318.6,1310996.0,1316.8,15.8,4.9,0.471,1502196,0.2556477494584718,N_S_WWS_WM
N_S_WWS_WM_0462,4917.2,976.1,1349.5,1317278.0,1347.9,8.2,1.6,0.46,1502196,0.2153856279468438,N_S_WWS_WM
N_S_WWS_WM_0463,4716.6,1101.7,1262.2,1390615.0,1260.7,7.0,3.9,0.472,1502196,0.2585892739435215,N_S_WWS_WM
N_S_WWS_WM_0465,4713.4,988.8,1227.4,1213714.0,1227.4,8.2,4.8,0.47,1502196,0.2661963965083056,N_S_WWS_WM
N_S_WWS_WM_0466,4792.4,1043.4,1340.5,1398710.0,1339.8,8.6,0.0,0.441,1502196,0.2440152549800664,N_S_WWS_WM
N_S_WWS_WM_0468,5034.9,1011.2,1328.9,1343694.0,1327.8,8.1,4.3,0.45,1502196,0.2205268931129568,N_S_WWS_WM
N_S_WWS_WM_0469,4773.8,966.0,1239.3,1197079.0,1239.3,12.1,6.6,0.511,1502196,0.2304907021428571,N_S_WWS_WM
N_S_WWS_WM_0471,4615.1,1083.1,1316.2,1425526.0,1315.4,8.8,5.2,0.46,1502196,0.246911148461794,N_S_WWS_WM
N_S_WWS_WM_0472,4995.1,1024.1,1328.4,1360366.0,1328.2,12.0,4.4,0.45,1502196,0.274710695654485,N_S_WWS_WM
N_S_WWS_WM_0473,4578.1,1040.7,1295.4,1348189.0,1295.4,10.2,6.8,0.473,1502196,0.2202338501827242,N_S_WWS_WM
N_S_WWS_WM_0474,4945.9,1077.8,1334.6,1438478.0,1334.6,13.5,2.6,0.462,1502196,0.2486821589401993,N_S_WWS_WM
N_S_WW_WM_0001,4821.3,1012.4,1313.8,1330018.0,1313.0,8.7,0.5,0.462,1502196,0.25999929089701,N_S_WW_WM
N_S_WW_WM_0002,4721.3,1024.9,1328.5,1361577.0,1328.2,7.4,0.8,0.474,1502196,0.2290236961561461,N_S_WW_WM
N_S_WW_WM_0003,5105.2,1020.3,1325.4,1352308.0,1325.4,13.1,4.1,0.459,1502196,0.2401407683388704,N_S_WW_WM
N_S_WW_WM_0004,4732.5,1117.3,1290.5,1441866.0,1290.4,13.2,5.1,0.482,1502196,0.2367244225548172,N_S_WW_WM
N_S_WW_WM_0005,4750.7,1156.3,1244.1,1438556.0,1244.1,11.7,4.7,0.518,1502196,0.2609021136511628,N_S_WW_WM
N_S_WW_WM_0006,4893.4,1165.1,1326.3,1545226.0,1326.3,14.7,4.6,0.457,1502196,0.2280192404285714,N_S_WW_WM
N_S_WW_WM_0007,5099.1,1123.4,1234.2,1386537.0,1233.9,5.4,3.9,0.485,1502196,0.2442476982458472,N_S_WW_WM
N_S_WW_WM_0008,4963.4,1118.1,1246.1,1393258.0,1246.0,5.8,4.0,0.461,1502196,0.2267185927275747,N_S_WW_WM
N_S_WW_WM_0009,4698.8,1136.8,1306.8,1485573.0,1306.4,8.4,6.3,0.476,1502196,0.2524830266544851,N_S_WW_WM
